k,algorithm,edge_group,split,dynamic_stage,value
40,gpt4,doi_name,0.8,1st,0.25925925925925924
40,gpt4,doi_name,0.8,2nd,0.30256410256410254
40,gpt4,doi_name,0.8,3rd,0.2711864406779661
40,gpt4,doi_name,0.8,4th,0.2619047619047619
40,gpt4,doi_name,0.8,1st,0.24786324786324787
40,gpt4,doi_name,0.8,2nd,0.26046511627906976
40,gpt4,doi_name,0.8,3rd,0.26548672566371684
40,gpt4,doi_name,0.8,4th,0.1951219512195122
40,gpt4,doi_name,0.8,1st,0.24786324786324787
40,gpt4,doi_name,0.8,2nd,0.23267326732673269
40,gpt4,doi_name,0.8,3rd,0.2413793103448276
40,gpt4,doi_name,0.8,4th,0.2916666666666667
40,gpt4,doi_name,0.8,1st,0.2655367231638418
40,gpt4,doi_name,0.8,2nd,0.2617801047120419
40,gpt4,doi_name,0.8,3rd,0.21568627450980393
40,gpt4,doi_name,0.8,4th,0.08333333333333333
40,gpt4,doi_name,0.8,1st,0.25071225071225073
40,gpt4,doi_name,0.8,2nd,0.30412371134020616
40,gpt4,doi_name,0.8,3rd,0.17647058823529413
40,gpt4,doi_name,0.8,4th,0.15
40,gpt4,doi_name,0.8,1st,0.24645892351274787
40,gpt4,doi_name,0.8,2nd,0.24731182795698925
40,gpt4,doi_name,0.8,3rd,0.24545454545454545
40,gpt4,doi_name,0.8,4th,0.1951219512195122
40,gpt4,doi_name,0.8,1st,0.25071225071225073
40,gpt4,doi_name,0.8,2nd,0.18536585365853658
40,gpt4,doi_name,0.8,3rd,0.19811320754716982
40,gpt4,doi_name,0.8,4th,0.13043478260869565
40,gpt4,doi_name,0.8,1st,0.2471590909090909
40,gpt4,doi_name,0.8,2nd,0.27884615384615385
40,gpt4,doi_name,0.8,3rd,0.2376237623762376
40,gpt4,doi_name,0.8,4th,0.2
40,gpt4,doi_name,0.8,1st,0.25071225071225073
40,gpt4,doi_name,0.8,2nd,0.2146341463414634
40,gpt4,doi_name,0.8,3rd,0.2072072072072072
40,gpt4,doi_name,0.8,4th,0.24444444444444444
45,gpt4,doi_name,0.8,1st,0.22662889518413598
45,gpt4,doi_name,0.8,2nd,0.18085106382978725
45,gpt4,doi_name,0.8,3rd,0.1574074074074074
45,gpt4,doi_name,0.8,4th,0.13953488372093023
45,gpt4,doi_name,0.8,1st,0.25925925925925924
45,gpt4,doi_name,0.8,2nd,0.30256410256410254
45,gpt4,doi_name,0.8,3rd,0.2711864406779661
45,gpt4,doi_name,0.8,4th,0.2619047619047619
45,gpt4,doi_name,0.8,1st,0.24786324786324787
45,gpt4,doi_name,0.8,2nd,0.26046511627906976
45,gpt4,doi_name,0.8,3rd,0.26548672566371684
45,gpt4,doi_name,0.8,4th,0.1951219512195122
45,gpt4,doi_name,0.8,1st,0.24786324786324787
45,gpt4,doi_name,0.8,2nd,0.23267326732673269
45,gpt4,doi_name,0.8,3rd,0.2413793103448276
45,gpt4,doi_name,0.8,4th,0.2916666666666667
45,gpt4,doi_name,0.8,1st,0.2655367231638418
45,gpt4,doi_name,0.8,2nd,0.2617801047120419
45,gpt4,doi_name,0.8,3rd,0.21568627450980393
45,gpt4,doi_name,0.8,4th,0.08333333333333333
45,gpt4,doi_name,0.8,1st,0.25071225071225073
45,gpt4,doi_name,0.8,2nd,0.30412371134020616
45,gpt4,doi_name,0.8,3rd,0.17647058823529413
45,gpt4,doi_name,0.8,4th,0.15
45,gpt4,doi_name,0.8,1st,0.24645892351274787
45,gpt4,doi_name,0.8,2nd,0.24731182795698925
45,gpt4,doi_name,0.8,3rd,0.24545454545454545
45,gpt4,doi_name,0.8,4th,0.1951219512195122
45,gpt4,doi_name,0.8,1st,0.25071225071225073
45,gpt4,doi_name,0.8,2nd,0.18536585365853658
45,gpt4,doi_name,0.8,3rd,0.19811320754716982
45,gpt4,doi_name,0.8,4th,0.13043478260869565
45,gpt4,doi_name,0.8,1st,0.2471590909090909
45,gpt4,doi_name,0.8,2nd,0.27884615384615385
45,gpt4,doi_name,0.8,3rd,0.2376237623762376
45,gpt4,doi_name,0.8,4th,0.2
45,gpt4,doi_name,0.8,1st,0.25071225071225073
45,gpt4,doi_name,0.8,2nd,0.2146341463414634
45,gpt4,doi_name,0.8,3rd,0.2072072072072072
45,gpt4,doi_name,0.8,4th,0.24444444444444444
50,gpt4,doi_name,0.8,1st,0.22662889518413598
50,gpt4,doi_name,0.8,2nd,0.18085106382978725
50,gpt4,doi_name,0.8,3rd,0.1574074074074074
50,gpt4,doi_name,0.8,4th,0.13953488372093023
50,gpt4,doi_name,0.8,1st,0.25925925925925924
50,gpt4,doi_name,0.8,2nd,0.30256410256410254
50,gpt4,doi_name,0.8,3rd,0.2711864406779661
50,gpt4,doi_name,0.8,4th,0.2619047619047619
50,gpt4,doi_name,0.8,1st,0.24786324786324787
50,gpt4,doi_name,0.8,2nd,0.26046511627906976
50,gpt4,doi_name,0.8,3rd,0.26548672566371684
50,gpt4,doi_name,0.8,4th,0.1951219512195122
50,gpt4,doi_name,0.8,1st,0.24786324786324787
50,gpt4,doi_name,0.8,2nd,0.23267326732673269
50,gpt4,doi_name,0.8,3rd,0.2413793103448276
50,gpt4,doi_name,0.8,4th,0.2916666666666667
50,gpt4,doi_name,0.8,1st,0.2655367231638418
50,gpt4,doi_name,0.8,2nd,0.2617801047120419
50,gpt4,doi_name,0.8,3rd,0.21568627450980393
50,gpt4,doi_name,0.8,4th,0.08333333333333333
50,gpt4,doi_name,0.8,1st,0.25071225071225073
50,gpt4,doi_name,0.8,2nd,0.30412371134020616
50,gpt4,doi_name,0.8,3rd,0.17647058823529413
50,gpt4,doi_name,0.8,4th,0.15
50,gpt4,doi_name,0.8,1st,0.24645892351274787
50,gpt4,doi_name,0.8,2nd,0.24731182795698925
50,gpt4,doi_name,0.8,3rd,0.24545454545454545
50,gpt4,doi_name,0.8,4th,0.1951219512195122
50,gpt4,doi_name,0.8,1st,0.25071225071225073
50,gpt4,doi_name,0.8,2nd,0.18536585365853658
50,gpt4,doi_name,0.8,3rd,0.19811320754716982
50,gpt4,doi_name,0.8,4th,0.13043478260869565
50,gpt4,doi_name,0.8,1st,0.2471590909090909
50,gpt4,doi_name,0.8,2nd,0.27884615384615385
50,gpt4,doi_name,0.8,3rd,0.2376237623762376
50,gpt4,doi_name,0.8,4th,0.2
50,gpt4,doi_name,0.8,1st,0.25071225071225073
50,gpt4,doi_name,0.8,2nd,0.2146341463414634
50,gpt4,doi_name,0.8,3rd,0.2072072072072072
50,gpt4,doi_name,0.8,4th,0.24444444444444444
