Tarefa: collectionType | Estagio: 1st | Fold: 0 | Hits@1: 0.9347826086956522
Tarefa: collectionSite | Estagio: 4th | Fold: 9 | Hits@20: 0.6296296296296297
Tarefa: bioActivity | Estagio: 1st | Fold: 0 | Hits@5: 0.724
Tarefa: bioActivity | Estagio: 2nd | Fold: 0 | Hits@5: 0.7183908045977011
Tarefa: bioActivity | Estagio: 3rd | Fold: 0 | Hits@5: 0.7005649717514123
Tarefa: bioActivity | Estagio: 4th | Fold: 0 | Hits@5: 0.6551724137931034
Tarefa: bioActivity | Estagio: 1st | Fold: 1 | Hits@5: 0.6823361823361824
Tarefa: bioActivity | Estagio: 2nd | Fold: 1 | Hits@5: 0.7215447154471545
Tarefa: bioActivity | Estagio: 3rd | Fold: 1 | Hits@5: 0.7708333333333334
Tarefa: bioActivity | Estagio: 4th | Fold: 1 | Hits@5: 0.7916666666666667
Tarefa: bioActivity | Estagio: 1st | Fold: 2 | Hits@5: 0.742638888888889
Tarefa: bioActivity | Estagio: 2nd | Fold: 2 | Hits@5: 0.7619047619047619
Tarefa: bioActivity | Estagio: 3rd | Fold: 2 | Hits@5: 0.7309941520467835
Tarefa: bioActivity | Estagio: 4th | Fold: 2 | Hits@5: 0.7988505747126438
Tarefa: bioActivity | Estagio: 1st | Fold: 3 | Hits@5: 0.6620833333333332
Tarefa: bioActivity | Estagio: 2nd | Fold: 3 | Hits@5: 0.6755952380952381
Tarefa: bioActivity | Estagio: 3rd | Fold: 3 | Hits@5: 0.6578947368421053
Tarefa: bioActivity | Estagio: 4th | Fold: 3 | Hits@5: 0.6379310344827587
Tarefa: bioActivity | Estagio: 1st | Fold: 4 | Hits@5: 0.7329234972677595
Tarefa: bioActivity | Estagio: 2nd | Fold: 4 | Hits@5: 0.7509803921568627
Tarefa: bioActivity | Estagio: 3rd | Fold: 4 | Hits@5: 0.82183908045977
Tarefa: bioActivity | Estagio: 4th | Fold: 4 | Hits@5: 0.8103448275862069
Tarefa: bioActivity | Estagio: 1st | Fold: 5 | Hits@5: 0.7334688346883469
Tarefa: bioActivity | Estagio: 2nd | Fold: 5 | Hits@5: 0.7160852713178294
Tarefa: bioActivity | Estagio: 3rd | Fold: 5 | Hits@5: 0.6853448275862069
Tarefa: bioActivity | Estagio: 4th | Fold: 5 | Hits@5: 0.6724137931034483
Tarefa: bioActivity | Estagio: 1st | Fold: 6 | Hits@5: 0.7386612021857925
Tarefa: bioActivity | Estagio: 2nd | Fold: 6 | Hits@5: 0.7450980392156862
Tarefa: bioActivity | Estagio: 3rd | Fold: 6 | Hits@5: 0.8333333333333333
Tarefa: bioActivity | Estagio: 4th | Fold: 6 | Hits@5: 0.7816091954022988
Tarefa: bioActivity | Estagio: 1st | Fold: 7 | Hits@5: 0.6740112994350284
Tarefa: bioActivity | Estagio: 2nd | Fold: 7 | Hits@5: 0.7259036144578314
Tarefa: bioActivity | Estagio: 3rd | Fold: 7 | Hits@5: 0.7366071428571429
Tarefa: bioActivity | Estagio: 4th | Fold: 7 | Hits@5: 0.7321428571428571
Tarefa: bioActivity | Estagio: 1st | Fold: 8 | Hits@5: 0.7308908045977012
Tarefa: bioActivity | Estagio: 2nd | Fold: 8 | Hits@5: 0.757201646090535
Tarefa: bioActivity | Estagio: 3rd | Fold: 8 | Hits@5: 0.8060606060606061
Tarefa: bioActivity | Estagio: 4th | Fold: 8 | Hits@5: 0.8086419753086419
Tarefa: bioActivity | Estagio: 1st | Fold: 9 | Hits@5: 0.6168079096045198
Tarefa: bioActivity | Estagio: 2nd | Fold: 9 | Hits@5: 0.6439759036144579
Tarefa: bioActivity | Estagio: 3rd | Fold: 9 | Hits@5: 0.6166666666666666
Tarefa: bioActivity | Estagio: 4th | Fold: 9 | Hits@5: 0.6964285714285714
Tarefa: collectionSpecie | Estagio: 1st | Fold: 0 | Hits@50: 0.8951149425287357
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 0 | Hits@50: 0.9135802469135802
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 0 | Hits@50: 0.9363636363636364
Tarefa: collectionSpecie | Estagio: 4th | Fold: 0 | Hits@50: 0.9259259259259259
Tarefa: collectionSpecie | Estagio: 1st | Fold: 1 | Hits@50: 0.856125356125356
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 1 | Hits@50: 0.8617886178861788
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 1 | Hits@50: 0.9226190476190476
Tarefa: collectionSpecie | Estagio: 4th | Fold: 1 | Hits@50: 0.8928571428571429
Tarefa: collectionSpecie | Estagio: 1st | Fold: 2 | Hits@50: 0.8675213675213675
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 2 | Hits@50: 0.9207317073170732
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 2 | Hits@50: 0.9196428571428571
Tarefa: collectionSpecie | Estagio: 4th | Fold: 2 | Hits@50: 0.9285714285714286
Tarefa: collectionSpecie | Estagio: 1st | Fold: 3 | Hits@50: 0.8778735632183909
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 3 | Hits@50: 0.9259259259259259
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 3 | Hits@50: 0.9272727272727272
Tarefa: collectionSpecie | Estagio: 4th | Fold: 3 | Hits@50: 0.9259259259259259
Tarefa: collectionSpecie | Estagio: 1st | Fold: 4 | Hits@50: 0.8005698005698005
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 4 | Hits@50: 0.7947154471544714
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 4 | Hits@50: 0.7886904761904762
Tarefa: collectionSpecie | Estagio: 4th | Fold: 4 | Hits@50: 0.8035714285714286
Tarefa: collectionSpecie | Estagio: 1st | Fold: 5 | Hits@50: 0.8362573099415206
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 5 | Hits@50: 0.85625
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 5 | Hits@50: 0.8611111111111112
Tarefa: collectionSpecie | Estagio: 4th | Fold: 5 | Hits@50: 0.9259259259259259
Tarefa: collectionSpecie | Estagio: 1st | Fold: 6 | Hits@50: 0.8947368421052632
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 6 | Hits@50: 0.89375
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 6 | Hits@50: 0.9166666666666666
Tarefa: collectionSpecie | Estagio: 4th | Fold: 6 | Hits@50: 0.9814814814814815
Tarefa: collectionSpecie | Estagio: 1st | Fold: 7 | Hits@50: 0.8446327683615819
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 7 | Hits@50: 0.8694779116465863
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 7 | Hits@50: 0.9285714285714286
Tarefa: collectionSpecie | Estagio: 4th | Fold: 7 | Hits@50: 0.9642857142857143
Tarefa: collectionSpecie | Estagio: 1st | Fold: 8 | Hits@50: 0.8666666666666666
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 8 | Hits@50: 0.8662551440329217
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 8 | Hits@50: 0.8636363636363636
Tarefa: collectionSpecie | Estagio: 4th | Fold: 8 | Hits@50: 0.8518518518518519
Tarefa: collectionSpecie | Estagio: 1st | Fold: 9 | Hits@50: 0.8233618233618234
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 9 | Hits@50: 0.8658536585365854
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 9 | Hits@50: 0.8928571428571429
Tarefa: collectionSpecie | Estagio: 4th | Fold: 9 | Hits@50: 0.8571428571428571
Tarefa: name | Estagio: 1st | Fold: 0 | Hits@50: 0.6306378947600321
Tarefa: name | Estagio: 2nd | Fold: 0 | Hits@50: 0.6416364734299517
Tarefa: name | Estagio: 3rd | Fold: 0 | Hits@50: 0.6256613756613756
Tarefa: name | Estagio: 4th | Fold: 0 | Hits@50: 0.6935483870967742
Tarefa: name | Estagio: 1st | Fold: 1 | Hits@50: 0.5949720762697861
Tarefa: name | Estagio: 2nd | Fold: 1 | Hits@50: 0.6359299516908213
Tarefa: name | Estagio: 3rd | Fold: 1 | Hits@50: 0.6457671957671958
Tarefa: name | Estagio: 4th | Fold: 1 | Hits@50: 0.6075268817204301
Tarefa: name | Estagio: 1st | Fold: 2 | Hits@50: 0.620559163059163
Tarefa: name | Estagio: 2nd | Fold: 2 | Hits@50: 0.6363247863247863
Tarefa: name | Estagio: 3rd | Fold: 2 | Hits@50: 0.614247311827957
Tarefa: name | Estagio: 4th | Fold: 2 | Hits@50: 0.6102150537634408
Tarefa: name | Estagio: 1st | Fold: 3 | Hits@50: 0.6230017102239325
Tarefa: name | Estagio: 2nd | Fold: 3 | Hits@50: 0.6653049289891395
Tarefa: name | Estagio: 3rd | Fold: 3 | Hits@50: 0.6414102564102564
Tarefa: name | Estagio: 4th | Fold: 3 | Hits@50: 0.6755050505050504
Tarefa: name | Estagio: 1st | Fold: 4 | Hits@50: 0.6583677685950413
Tarefa: name | Estagio: 2nd | Fold: 4 | Hits@50: 0.6928442028985508
Tarefa: name | Estagio: 3rd | Fold: 4 | Hits@50: 0.7074074074074075
Tarefa: name | Estagio: 4th | Fold: 4 | Hits@50: 0.7096774193548387
Tarefa: name | Estagio: 1st | Fold: 5 | Hits@50: 0.5942327483025158
Tarefa: name | Estagio: 2nd | Fold: 5 | Hits@50: 0.639753086419753
Tarefa: name | Estagio: 3rd | Fold: 5 | Hits@50: 0.6346994535519126
Tarefa: name | Estagio: 4th | Fold: 5 | Hits@50: 0.6478494623655914
Tarefa: name | Estagio: 1st | Fold: 6 | Hits@50: 0.5633972616530756
Tarefa: name | Estagio: 2nd | Fold: 6 | Hits@50: 0.5583333333333333
Tarefa: name | Estagio: 3rd | Fold: 6 | Hits@50: 0.5300546448087431
Tarefa: name | Estagio: 4th | Fold: 6 | Hits@50: 0.5779569892473118
Tarefa: name | Estagio: 1st | Fold: 7 | Hits@50: 0.587034520174055
Tarefa: name | Estagio: 2nd | Fold: 7 | Hits@50: 0.6163720538720538
Tarefa: name | Estagio: 3rd | Fold: 7 | Hits@50: 0.6743169398907104
Tarefa: name | Estagio: 4th | Fold: 7 | Hits@50: 0.6102150537634408
Tarefa: name | Estagio: 1st | Fold: 8 | Hits@50: 0.6345124174071542
Tarefa: name | Estagio: 2nd | Fold: 8 | Hits@50: 0.6732078853046595
Tarefa: name | Estagio: 3rd | Fold: 8 | Hits@50: 0.7195767195767196
Tarefa: name | Estagio: 4th | Fold: 8 | Hits@50: 0.7526881720430108
Tarefa: name | Estagio: 1st | Fold: 9 | Hits@50: 0.5921342546342546
Tarefa: name | Estagio: 2nd | Fold: 9 | Hits@50: 0.6070948892377463
Tarefa: name | Estagio: 3rd | Fold: 9 | Hits@50: 0.6482718894009216
Tarefa: name | Estagio: 4th | Fold: 9 | Hits@50: 0.7661290322580645
