Tarefa: collectionType | Estagio: 1st | Fold: 0 | Hits@1: 0.9347826086956522
Tarefa: collectionSite | Estagio: 4th | Fold: 9 | Hits@20: 0.6296296296296297
Tarefa: bioActivity | Estagio: 1st | Fold: 0 | Hits@5: 0.732
Tarefa: bioActivity | Estagio: 2nd | Fold: 0 | Hits@5: 0.7298850574712643
Tarefa: bioActivity | Estagio: 3rd | Fold: 0 | Hits@5: 0.7175141242937852
Tarefa: bioActivity | Estagio: 4th | Fold: 0 | Hits@5: 0.6896551724137931
Tarefa: bioActivity | Estagio: 1st | Fold: 1 | Hits@5: 0.6866096866096867
Tarefa: bioActivity | Estagio: 2nd | Fold: 1 | Hits@5: 0.7276422764227642
Tarefa: bioActivity | Estagio: 3rd | Fold: 1 | Hits@5: 0.7886904761904763
Tarefa: bioActivity | Estagio: 4th | Fold: 1 | Hits@5: 0.8273809523809524
Tarefa: bioActivity | Estagio: 1st | Fold: 2 | Hits@5: 0.742638888888889
Tarefa: bioActivity | Estagio: 2nd | Fold: 2 | Hits@5: 0.7619047619047619
Tarefa: bioActivity | Estagio: 3rd | Fold: 2 | Hits@5: 0.7309941520467835
Tarefa: bioActivity | Estagio: 4th | Fold: 2 | Hits@5: 0.7988505747126438
Tarefa: bioActivity | Estagio: 1st | Fold: 3 | Hits@5: 0.6704166666666665
Tarefa: bioActivity | Estagio: 2nd | Fold: 3 | Hits@5: 0.6875
Tarefa: bioActivity | Estagio: 3rd | Fold: 3 | Hits@5: 0.6754385964912281
Tarefa: bioActivity | Estagio: 4th | Fold: 3 | Hits@5: 0.6379310344827587
Tarefa: bioActivity | Estagio: 1st | Fold: 4 | Hits@5: 0.7411202185792349
Tarefa: bioActivity | Estagio: 2nd | Fold: 4 | Hits@5: 0.7509803921568627
Tarefa: bioActivity | Estagio: 3rd | Fold: 4 | Hits@5: 0.82183908045977
Tarefa: bioActivity | Estagio: 4th | Fold: 4 | Hits@5: 0.8103448275862069
Tarefa: bioActivity | Estagio: 1st | Fold: 5 | Hits@5: 0.7375338753387534
Tarefa: bioActivity | Estagio: 2nd | Fold: 5 | Hits@5: 0.7277131782945736
Tarefa: bioActivity | Estagio: 3rd | Fold: 5 | Hits@5: 0.7025862068965517
Tarefa: bioActivity | Estagio: 4th | Fold: 5 | Hits@5: 0.7068965517241379
Tarefa: bioActivity | Estagio: 1st | Fold: 6 | Hits@5: 0.7403005464480874
Tarefa: bioActivity | Estagio: 2nd | Fold: 6 | Hits@5: 0.7450980392156862
Tarefa: bioActivity | Estagio: 3rd | Fold: 6 | Hits@5: 0.8333333333333333
Tarefa: bioActivity | Estagio: 4th | Fold: 6 | Hits@5: 0.7816091954022988
Tarefa: bioActivity | Estagio: 1st | Fold: 7 | Hits@5: 0.6824858757062148
Tarefa: bioActivity | Estagio: 2nd | Fold: 7 | Hits@5: 0.7379518072289156
Tarefa: bioActivity | Estagio: 3rd | Fold: 7 | Hits@5: 0.7366071428571429
Tarefa: bioActivity | Estagio: 4th | Fold: 7 | Hits@5: 0.7321428571428571
Tarefa: bioActivity | Estagio: 1st | Fold: 8 | Hits@5: 0.7352011494252874
Tarefa: bioActivity | Estagio: 2nd | Fold: 8 | Hits@5: 0.7633744855967078
Tarefa: bioActivity | Estagio: 3rd | Fold: 8 | Hits@5: 0.796969696969697
Tarefa: bioActivity | Estagio: 4th | Fold: 8 | Hits@5: 0.8086419753086419
Tarefa: bioActivity | Estagio: 1st | Fold: 9 | Hits@5: 0.6337570621468926
Tarefa: bioActivity | Estagio: 2nd | Fold: 9 | Hits@5: 0.6439759036144579
Tarefa: bioActivity | Estagio: 3rd | Fold: 9 | Hits@5: 0.6166666666666666
Tarefa: bioActivity | Estagio: 4th | Fold: 9 | Hits@5: 0.6964285714285714
Tarefa: collectionSpecie | Estagio: 1st | Fold: 0 | Hits@50: 0.9209770114942529
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 0 | Hits@50: 0.9135802469135802
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 0 | Hits@50: 0.9363636363636364
Tarefa: collectionSpecie | Estagio: 4th | Fold: 0 | Hits@50: 0.9259259259259259
Tarefa: collectionSpecie | Estagio: 1st | Fold: 1 | Hits@50: 0.8817663817663817
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 1 | Hits@50: 0.8739837398373983
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 1 | Hits@50: 0.9047619047619048
Tarefa: collectionSpecie | Estagio: 4th | Fold: 1 | Hits@50: 0.8928571428571429
Tarefa: collectionSpecie | Estagio: 1st | Fold: 2 | Hits@50: 0.8974358974358975
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 2 | Hits@50: 0.9390243902439024
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 2 | Hits@50: 0.9464285714285714
Tarefa: collectionSpecie | Estagio: 4th | Fold: 2 | Hits@50: 0.9285714285714286
Tarefa: collectionSpecie | Estagio: 1st | Fold: 3 | Hits@50: 0.9209770114942529
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 3 | Hits@50: 0.9444444444444444
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 3 | Hits@50: 0.9454545454545454
Tarefa: collectionSpecie | Estagio: 4th | Fold: 3 | Hits@50: 0.9629629629629629
Tarefa: collectionSpecie | Estagio: 1st | Fold: 4 | Hits@50: 0.8603988603988603
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 4 | Hits@50: 0.8922764227642275
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 4 | Hits@50: 0.8779761904761905
Tarefa: collectionSpecie | Estagio: 4th | Fold: 4 | Hits@50: 0.9107142857142857
Tarefa: collectionSpecie | Estagio: 1st | Fold: 5 | Hits@50: 0.8625730994152048
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 5 | Hits@50: 0.89375
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 5 | Hits@50: 0.9166666666666666
Tarefa: collectionSpecie | Estagio: 4th | Fold: 5 | Hits@50: 1.0
Tarefa: collectionSpecie | Estagio: 1st | Fold: 6 | Hits@50: 0.8947368421052632
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 6 | Hits@50: 0.90625
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 6 | Hits@50: 0.8981481481481481
Tarefa: collectionSpecie | Estagio: 4th | Fold: 6 | Hits@50: 0.9074074074074074
Tarefa: collectionSpecie | Estagio: 1st | Fold: 7 | Hits@50: 0.887005649717514
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 7 | Hits@50: 0.9056224899598393
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 7 | Hits@50: 0.9107142857142857
Tarefa: collectionSpecie | Estagio: 4th | Fold: 7 | Hits@50: 0.9285714285714286
Tarefa: collectionSpecie | Estagio: 1st | Fold: 8 | Hits@50: 0.9014492753623188
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 8 | Hits@50: 0.9156378600823044
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 8 | Hits@50: 0.9181818181818182
Tarefa: collectionSpecie | Estagio: 4th | Fold: 8 | Hits@50: 0.9259259259259259
Tarefa: collectionSpecie | Estagio: 1st | Fold: 9 | Hits@50: 0.8532763532763533
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 9 | Hits@50: 0.8841463414634146
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 9 | Hits@50: 0.8928571428571429
Tarefa: collectionSpecie | Estagio: 4th | Fold: 9 | Hits@50: 0.8214285714285714
Tarefa: name | Estagio: 1st | Fold: 0 | Hits@50: 0.634136622495401
Tarefa: name | Estagio: 2nd | Fold: 0 | Hits@50: 0.6457125603864735
Tarefa: name | Estagio: 3rd | Fold: 0 | Hits@50: 0.6256613756613756
Tarefa: name | Estagio: 4th | Fold: 0 | Hits@50: 0.6612903225806451
Tarefa: name | Estagio: 1st | Fold: 1 | Hits@50: 0.5792171992553672
Tarefa: name | Estagio: 2nd | Fold: 1 | Hits@50: 0.6082125603864734
Tarefa: name | Estagio: 3rd | Fold: 1 | Hits@50: 0.617989417989418
Tarefa: name | Estagio: 4th | Fold: 1 | Hits@50: 0.575268817204301
Tarefa: name | Estagio: 1st | Fold: 2 | Hits@50: 0.6175463425463426
Tarefa: name | Estagio: 2nd | Fold: 2 | Hits@50: 0.6518009768009768
Tarefa: name | Estagio: 3rd | Fold: 2 | Hits@50: 0.614247311827957
Tarefa: name | Estagio: 4th | Fold: 2 | Hits@50: 0.6747311827956989
Tarefa: name | Estagio: 1st | Fold: 3 | Hits@50: 0.6293391587836032
Tarefa: name | Estagio: 2nd | Fold: 3 | Hits@50: 0.6743107769423559
Tarefa: name | Estagio: 3rd | Fold: 3 | Hits@50: 0.6665384615384616
Tarefa: name | Estagio: 4th | Fold: 3 | Hits@50: 0.7058080808080808
Tarefa: name | Estagio: 1st | Fold: 4 | Hits@50: 0.6672692837465564
Tarefa: name | Estagio: 2nd | Fold: 4 | Hits@50: 0.7111413043478262
Tarefa: name | Estagio: 3rd | Fold: 4 | Hits@50: 0.730952380952381
Tarefa: name | Estagio: 4th | Fold: 4 | Hits@50: 0.7096774193548387
Tarefa: name | Estagio: 1st | Fold: 5 | Hits@50: 0.5964660447218586
Tarefa: name | Estagio: 2nd | Fold: 5 | Hits@50: 0.6347530864197531
Tarefa: name | Estagio: 3rd | Fold: 5 | Hits@50: 0.6256830601092895
Tarefa: name | Estagio: 4th | Fold: 5 | Hits@50: 0.6155913978494624
Tarefa: name | Estagio: 1st | Fold: 6 | Hits@50: 0.5627512668210343
Tarefa: name | Estagio: 2nd | Fold: 6 | Hits@50: 0.5430555555555555
Tarefa: name | Estagio: 3rd | Fold: 6 | Hits@50: 0.49112021857923494
Tarefa: name | Estagio: 4th | Fold: 6 | Hits@50: 0.5456989247311828
Tarefa: name | Estagio: 1st | Fold: 7 | Hits@50: 0.5839552781413246
Tarefa: name | Estagio: 2nd | Fold: 7 | Hits@50: 0.6255387205387204
Tarefa: name | Estagio: 3rd | Fold: 7 | Hits@50: 0.6702185792349726
Tarefa: name | Estagio: 4th | Fold: 7 | Hits@50: 0.618279569892473
Tarefa: name | Estagio: 1st | Fold: 8 | Hits@50: 0.6534347231715653
Tarefa: name | Estagio: 2nd | Fold: 8 | Hits@50: 0.6991935483870968
Tarefa: name | Estagio: 3rd | Fold: 8 | Hits@50: 0.7447089947089948
Tarefa: name | Estagio: 4th | Fold: 8 | Hits@50: 0.7526881720430108
Tarefa: name | Estagio: 1st | Fold: 9 | Hits@50: 0.5709163059163059
Tarefa: name | Estagio: 2nd | Fold: 9 | Hits@50: 0.5713806035234607
Tarefa: name | Estagio: 3rd | Fold: 9 | Hits@50: 0.6200460829493087
Tarefa: name | Estagio: 4th | Fold: 9 | Hits@50: 0.7661290322580645
