Tarefa: collectionType | Estagio: 1st | Fold: 0 | Hits@1: 0.7739130434782608
Tarefa: bioActivity | Estagio: 4th | Fold: 2 | Hits@5: 0.7126436781609196
Tarefa: bioActivity | Estagio: 1st | Fold: 3 | Hits@5: 0.718611111111111
Tarefa: bioActivity | Estagio: 2nd | Fold: 3 | Hits@5: 0.7222222222222223
Tarefa: bioActivity | Estagio: 3rd | Fold: 3 | Hits@5: 0.7280701754385965
Tarefa: bioActivity | Estagio: 4th | Fold: 3 | Hits@5: 0.7413793103448276
Tarefa: bioActivity | Estagio: 1st | Fold: 4 | Hits@5: 0.7068306010928962
Tarefa: bioActivity | Estagio: 2nd | Fold: 4 | Hits@5: 0.7137254901960784
Tarefa: bioActivity | Estagio: 3rd | Fold: 4 | Hits@5: 0.764367816091954
Tarefa: bioActivity | Estagio: 4th | Fold: 4 | Hits@5: 0.7758620689655172
Tarefa: bioActivity | Estagio: 1st | Fold: 5 | Hits@5: 0.6888888888888888
Tarefa: bioActivity | Estagio: 2nd | Fold: 5 | Hits@5: 0.7073643410852712
Tarefa: bioActivity | Estagio: 3rd | Fold: 5 | Hits@5: 0.6810344827586207
Tarefa: bioActivity | Estagio: 4th | Fold: 5 | Hits@5: 0.7068965517241379
Tarefa: bioActivity | Estagio: 1st | Fold: 6 | Hits@5: 0.7068306010928962
Tarefa: bioActivity | Estagio: 2nd | Fold: 6 | Hits@5: 0.6745098039215686
Tarefa: bioActivity | Estagio: 3rd | Fold: 6 | Hits@5: 0.7557471264367815
Tarefa: bioActivity | Estagio: 4th | Fold: 6 | Hits@5: 0.7816091954022988
Tarefa: bioActivity | Estagio: 1st | Fold: 7 | Hits@5: 0.7053672316384181
Tarefa: bioActivity | Estagio: 2nd | Fold: 7 | Hits@5: 0.7309236947791165
Tarefa: bioActivity | Estagio: 3rd | Fold: 7 | Hits@5: 0.7142857142857143
Tarefa: bioActivity | Estagio: 4th | Fold: 7 | Hits@5: 0.6785714285714286
Tarefa: bioActivity | Estagio: 1st | Fold: 8 | Hits@5: 0.7045977011494252
Tarefa: bioActivity | Estagio: 2nd | Fold: 8 | Hits@5: 0.713991769547325
Tarefa: bioActivity | Estagio: 3rd | Fold: 8 | Hits@5: 0.7515151515151516
Tarefa: bioActivity | Estagio: 4th | Fold: 8 | Hits@5: 0.6604938271604938
Tarefa: bioActivity | Estagio: 1st | Fold: 9 | Hits@5: 0.7265536723163842
Tarefa: bioActivity | Estagio: 2nd | Fold: 9 | Hits@5: 0.7116465863453815
Tarefa: bioActivity | Estagio: 3rd | Fold: 9 | Hits@5: 0.6648809523809524
Tarefa: bioActivity | Estagio: 4th | Fold: 9 | Hits@5: 0.6428571428571429
Tarefa: collectionSpecie | Estagio: 1st | Fold: 0 | Hits@50: 0.7370689655172413
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 0 | Hits@50: 0.7283950617283951
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 0 | Hits@50: 0.7272727272727273
Tarefa: collectionSpecie | Estagio: 4th | Fold: 0 | Hits@50: 0.7037037037037037
Tarefa: collectionSpecie | Estagio: 1st | Fold: 1 | Hits@50: 0.7264957264957265
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 1 | Hits@50: 0.774390243902439
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 1 | Hits@50: 0.7946428571428571
Tarefa: collectionSpecie | Estagio: 4th | Fold: 1 | Hits@50: 0.75
Tarefa: collectionSpecie | Estagio: 1st | Fold: 2 | Hits@50: 0.7435897435897436
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 2 | Hits@50: 0.7621951219512195
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 2 | Hits@50: 0.7946428571428571
Tarefa: collectionSpecie | Estagio: 4th | Fold: 2 | Hits@50: 0.8392857142857143
Tarefa: collectionSpecie | Estagio: 1st | Fold: 3 | Hits@50: 0.75
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 3 | Hits@50: 0.7901234567901234
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 3 | Hits@50: 0.8
Tarefa: collectionSpecie | Estagio: 4th | Fold: 3 | Hits@50: 0.7777777777777778
Tarefa: collectionSpecie | Estagio: 1st | Fold: 4 | Hits@50: 0.7350427350427351
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 4 | Hits@50: 0.75
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 4 | Hits@50: 0.7410714285714286
Tarefa: collectionSpecie | Estagio: 4th | Fold: 4 | Hits@50: 0.7321428571428571
Tarefa: collectionSpecie | Estagio: 1st | Fold: 5 | Hits@50: 0.7631578947368421
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 5 | Hits@50: 0.76875
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 5 | Hits@50: 0.7870370370370371
Tarefa: collectionSpecie | Estagio: 4th | Fold: 5 | Hits@50: 0.8518518518518519
Tarefa: collectionSpecie | Estagio: 1st | Fold: 6 | Hits@50: 0.7192982456140351
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 6 | Hits@50: 0.68125
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 6 | Hits@50: 0.7314814814814815
Tarefa: collectionSpecie | Estagio: 4th | Fold: 6 | Hits@50: 0.7037037037037037
Tarefa: collectionSpecie | Estagio: 1st | Fold: 7 | Hits@50: 0.7542372881355932
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 7 | Hits@50: 0.7409638554216867
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 7 | Hits@50: 0.7232142857142857
Tarefa: collectionSpecie | Estagio: 4th | Fold: 7 | Hits@50: 0.6964285714285714
Tarefa: collectionSpecie | Estagio: 1st | Fold: 8 | Hits@50: 0.7478260869565218
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 8 | Hits@50: 0.7469135802469136
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 8 | Hits@50: 0.7181818181818181
Tarefa: collectionSpecie | Estagio: 4th | Fold: 8 | Hits@50: 0.6481481481481481
Tarefa: collectionSpecie | Estagio: 1st | Fold: 9 | Hits@50: 0.7777777777777778
Tarefa: collectionSpecie | Estagio: 2nd | Fold: 9 | Hits@50: 0.7621951219512195
Tarefa: collectionSpecie | Estagio: 3rd | Fold: 9 | Hits@50: 0.7321428571428571
Tarefa: collectionSpecie | Estagio: 4th | Fold: 9 | Hits@50: 0.75
Tarefa: name | Estagio: 1st | Fold: 0 | Hits@50: 0.7253376182765496
Tarefa: name | Estagio: 2nd | Fold: 0 | Hits@50: 0.7352657004830919
Tarefa: name | Estagio: 3rd | Fold: 0 | Hits@50: 0.7857142857142856
Tarefa: name | Estagio: 4th | Fold: 0 | Hits@50: 0.8172043010752688
Tarefa: name | Estagio: 1st | Fold: 1 | Hits@50: 0.7024368549177709
Tarefa: name | Estagio: 2nd | Fold: 1 | Hits@50: 0.7231280193236714
Tarefa: name | Estagio: 3rd | Fold: 1 | Hits@50: 0.7119047619047619
Tarefa: name | Estagio: 4th | Fold: 1 | Hits@50: 0.7069892473118279
Tarefa: name | Estagio: 1st | Fold: 2 | Hits@50: 0.7078402153402154
Tarefa: name | Estagio: 2nd | Fold: 2 | Hits@50: 0.718101343101343
Tarefa: name | Estagio: 3rd | Fold: 2 | Hits@50: 0.739247311827957
Tarefa: name | Estagio: 4th | Fold: 2 | Hits@50: 0.7123655913978494
Tarefa: name | Estagio: 1st | Fold: 3 | Hits@50: 0.7038461332905777
Tarefa: name | Estagio: 2nd | Fold: 3 | Hits@50: 0.7256808688387636
Tarefa: name | Estagio: 3rd | Fold: 3 | Hits@50: 0.6994871794871794
Tarefa: name | Estagio: 4th | Fold: 3 | Hits@50: 0.6545454545454545
Tarefa: name | Estagio: 1st | Fold: 4 | Hits@50: 0.7009032423805152
Tarefa: name | Estagio: 2nd | Fold: 4 | Hits@50: 0.7038431677018633
Tarefa: name | Estagio: 3rd | Fold: 4 | Hits@50: 0.7365079365079364
Tarefa: name | Estagio: 4th | Fold: 4 | Hits@50: 0.7419354838709677
Tarefa: name | Estagio: 1st | Fold: 5 | Hits@50: 0.6952394934953074
Tarefa: name | Estagio: 2nd | Fold: 5 | Hits@50: 0.6903703703703703
Tarefa: name | Estagio: 3rd | Fold: 5 | Hits@50: 0.7084699453551913
Tarefa: name | Estagio: 4th | Fold: 5 | Hits@50: 0.7795698924731183
Tarefa: name | Estagio: 1st | Fold: 6 | Hits@50: 0.7133273487924651
Tarefa: name | Estagio: 2nd | Fold: 6 | Hits@50: 0.7029320987654321
Tarefa: name | Estagio: 3rd | Fold: 6 | Hits@50: 0.6592896174863389
Tarefa: name | Estagio: 4th | Fold: 6 | Hits@50: 0.7580645161290323
Tarefa: name | Estagio: 1st | Fold: 7 | Hits@50: 0.6978234728234729
Tarefa: name | Estagio: 2nd | Fold: 7 | Hits@50: 0.7417171717171717
Tarefa: name | Estagio: 3rd | Fold: 7 | Hits@50: 0.7311475409836066
Tarefa: name | Estagio: 4th | Fold: 7 | Hits@50: 0.6854838709677419
Tarefa: name | Estagio: 1st | Fold: 8 | Hits@50: 0.6993926916859249
Tarefa: name | Estagio: 2nd | Fold: 8 | Hits@50: 0.703742106161461
Tarefa: name | Estagio: 3rd | Fold: 8 | Hits@50: 0.7195767195767195
Tarefa: name | Estagio: 4th | Fold: 8 | Hits@50: 0.75
Tarefa: name | Estagio: 1st | Fold: 9 | Hits@50: 0.7001479076479076
Tarefa: name | Estagio: 2nd | Fold: 9 | Hits@50: 0.7051369265654981
Tarefa: name | Estagio: 3rd | Fold: 9 | Hits@50: 0.6765360983102918
Tarefa: name | Estagio: 4th | Fold: 9 | Hits@50: 0.7715053763440859
